condition_id,kind,seed,manifest_status,tar_action_member,tar_prompt_member,game_variant,goal_framing,model,persona,instruction_wording,response_format,temperature,persona_format,n_choices,mean_choice,mean_reasoning_depth,mass_17_19,mass_19_20,mass_17_20,h1_score,h3_score,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,declared_n_choices,declared_mean_choice,declared_mean_reasoning_depth,declared_mass_17_19,declared_mass_19_20,declared_mass_17_20,declared_h1_score,declared_h3_score,declared_count_11,declared_count_12,declared_count_13,declared_count_14,declared_count_15,declared_count_16,declared_count_17,declared_count_18,declared_count_19,declared_count_20,prompt_choice_exact_match,prompt_choice_multiset_match,first_token_choice_exact_match,prompt_length_mean,prompt_hashes,prompt_prompt_length,prompt_numeric_token_count,prompt_token_11_count,prompt_token_20_count,prompt_contains_descending_phrase,prompt_contains_number_words,prompt_contains_one_shot,prompt_contains_private,prompt_opponent_word_count,prompt_participant_word_count,prompt_persona_length,behavior_source
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral,grid,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral,grid,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral,grid,3005,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3005/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive,grid,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive,grid,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive,grid,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive,grid,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive,grid,3005,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3005/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious,grid,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,cautious,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious,grid,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,cautious,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious,grid,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,cautious,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious,grid,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,cautious,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious,grid,3005,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3005/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,cautious,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive,grid,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,competitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1744.0,b44d4ab516318507ed45bfe4483026a8ea887543ffafae542dd0baae08bdd20f,1744.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive,grid,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,competitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1744.0,b44d4ab516318507ed45bfe4483026a8ea887543ffafae542dd0baae08bdd20f,1744.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive,grid,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,competitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1744.0,b44d4ab516318507ed45bfe4483026a8ea887543ffafae542dd0baae08bdd20f,1744.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive,grid,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,competitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1744.0,b44d4ab516318507ed45bfe4483026a8ea887543ffafae542dd0baae08bdd20f,1744.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive,grid,3005,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-competitive/seed_3005/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,competitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1744.0,b44d4ab516318507ed45bfe4483026a8ea887543ffafae542dd0baae08bdd20f,1744.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral,grid,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral,grid,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral,grid,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral,grid,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral,grid,3005,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-neutral/seed_3005/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,neutral,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive,grid,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive,grid,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive,grid,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive,grid,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive,grid,3005,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-intuitive/seed_3005/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,intuitive,default,default,0.5,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1736.0,01c4c8daccc7ae2eef469be1f39d14ed8b1eea5f03fe30997b9f65007cce5e63,1736.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious,grid,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,cautious,default,default,0.5,default,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious,grid,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,cautious,default,default,0.5,default,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious,grid,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-4b__persona-cautious/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-4b,cautious,default,default,0.5,default,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,1,1,1,1737.0,752a699eda150bff993d4d67a9134d7c0381d6cb52203a4fb6243e78e2ab17b5,1737.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,recorded_action_event
